id,nazev,typ,adresa1,adresa2,adresa3,PSC,obec,kraj,obor_kod,obor_nazev,obor_forma,obor_delka,obor_kapacita,okres
151024138,Střední škola,C00,Hodějovského 1654,256 01 Benešov,256 01 Benešov,256 01,Benešov,Středočeský kraj,7862C02,Praktická škola dvouletá,10,20,8,Benešov
181080168,Střední škola,C00,Byškovická 85,Byškovice,277 11 Neratovice,277 11,Neratovice,Středočeský kraj,7862C02,Praktická škola dvouletá,10,20,14,Mělník
102814350,Střední škola,C00,Černoleská 1997,256 01 Benešov,256 01 Benešov,256 01,Benešov,Středočeský kraj,2343L51,Provozní technika,10,20,60,Benešov
046414991,Střední škola,C00,Hlaváčkovo náměstí 673/14,274 01 Slaný,274 01 Slaný,274 01,Slaný,Středočeský kraj,2351E01,Strojírenské práce,10,30,108,Kladno
107820064,Střední škola,C00,Dubská 967,Dubí,272 03 Kladno,272 03,Kladno,Středočeský kraj,2343L51,Provozní technika,10,20,66,Kladno
000177032,Střední škola,C00,Pražská 112,Kolín II,280 02 Kolín,280 02,Kolín,Středočeský kraj,1602M01,Průmyslová ekologie,10,40,120,Kolín
000507474,Střední škola,C00,Havlíčkova 42,Šťáralka,280 02 Kolín,280 02,Kolín,Středočeský kraj,2953H01,Pekař,10,30,30,Kolín
000640930,Střední škola,C00,K Učilišti 2566,276 01 Mělník,276 01 Mělník,276 01,Mělník,Středočeský kraj,2343L51,Provozní technika,10,20,50,Mělník
107820251,Střední škola,C00,Na Karmeli 206/11,Mladá Boleslav II,293 01 Mladá Boleslav,293 01,Mladá Boleslav,Středočeský kraj,2953H01,Pekař,10,30,102,Mladá Boleslav
014451026,Střední škola,C00,V Kolonii 1804,288 02 Nymburk,288 02 Nymburk,288 02,Nymburk,Středočeský kraj,2343L51,Provozní technika,10,20,60,Nymburk
110028201,Střední škola,C00,Pod Šachtami 335,Příbram IV,261 01 Příbram,261 01,Příbram,Středočeský kraj,2351E01,Strojírenské práce,10,30,84,Příbram
108051692,Střední škola,C00,Gen. R. Tesaříka 114,Příbram I,261 01 Příbram,261 01,Příbram,Středočeský kraj,2954H01,Cukrář,10,30,90,Příbram
007820186,Střední škola,C00,Sídl. Gen. J. Kholla 2501,Rakovník II,269 01 Rakovník,269 01,Rakovník,Středočeský kraj,1820M01,Informační technologie,10,40,136,Rakovník
107820544,Střední škola,C00,Lubenská 2309,Rakovník II,269 01 Rakovník,269 01,Rakovník,Středočeský kraj,3356H01,Truhlář,10,30,60,Rakovník
181080541,Střední škola,C00,Na Celně 915/2,Mladá Boleslav III,293 01 Mladá Boleslav,293 01,Mladá Boleslav,Středočeský kraj,7862C02,Praktická škola dvouletá,10,20,32,Mladá Boleslav
102602417,Střední škola,C00,Plzeňská 63,270 33 Jesenice,270 33 Jesenice,270 33,Jesenice,Středočeský kraj,2951E01,Potravinářská výroba,10,30,42,Rakovník
110037529,Střední škola,C00,Plzeňská 3103,Kročehlavy,272 01 Kladno,272 01,Kladno,Středočeský kraj,7941K41,Gymnázium,10,40,240,Kladno
108052974,Střední škola,C00,náměstí 5. května 2/12,250 88 Čelákovice,250 88 Čelákovice,250 88,Čelákovice,Středočeský kraj,7531M01,Předškolní a mimoškolní pedagogika,22,40,250,Praha-východ
110450639,Střední škola,C00,Školní 664,277 11 Neratovice,277 11 Neratovice,277 11,Neratovice,Středočeský kraj,1820M01,Informační technologie,10,40,120,Mělník
110450680,Střední škola,C00,Macharova 1376,Kolín V,280 02 Kolín,280 02,Kolín,Středočeský kraj,6542M01,Hotelnictví,10,40,150,Kolín
110451066,Střední škola,C00,Jičínská 762,Mladá Boleslav III,293 01 Mladá Boleslav,293 01,Mladá Boleslav,Středočeský kraj,2366H001,Mechanik opravář,10,30,102,Mladá Boleslav
110451228,Střední škola,C00,Táborská 1685/47b,251 01 Říčany,251 01 Říčany,251 01,Říčany,Středočeský kraj,7941K81,Gymnázium,10,80,320,Praha-východ
110451279,Střední škola,C00,Hornická 327,Příbram II,261 01 Příbram,261 01,Příbram,Středočeský kraj,3453H01,Reprodukční grafik,10,30,21,Příbram
150068964,Střední škola,C00,Na Návsi 5,251 01 Babice,251 01 Babice,251 01,Babice,Středočeský kraj,7941K41,Gymnázium,10,40,140,Praha-východ
150076738,Střední škola,C00,Na Celně 281,Mladá Boleslav III,293 01 Mladá Boleslav,293 01,Mladá Boleslav,Středočeský kraj,6441L51,Podnikání,22,20,240,Mladá Boleslav
181036606,Střední škola,C00,Straková 522,Osnice,252 42 Jesenice,252 42,Jesenice,Středočeský kraj,7941K41,Gymnázium,10,40,100,Praha-západ
110012879,Střední škola,C00,Tovární 66,Beroun-Město,266 01 Beroun,266 01,Beroun,Středočeský kraj,6341M02,Obchodní akademie,10,40,200,Beroun
151036098,Střední škola,C00,č.p. 245,273 07 Vinařice,273 07 Vinařice,273 07,Vinařice,Středočeský kraj,2857E01,Keramická výroba,10,30,60,Kladno
046389164,Střední škola,C00,Na Drahách 20,272 01 Dolní Břežany,272 01 Dolní Břežany,272 01,Dolní Břežany,Středočeský kraj,7531M01,Předškolní a mimoškolní pedagogika,22,40,20,Praha-západ
110012909,Střední škola,C00,Palackého 43/7,Lobkovice,277 11 Neratovice,277 11,Neratovice,Středočeský kraj,6341M02,Obchodní akademie,10,40,240,Mělník
181119021,Střední škola,C00,V Dolích 444,251 01 Světice,251 01 Světice,251 01,Světice,Středočeský kraj,7941K41,Gymnázium,10,40,80,Praha-východ
181023903,Střední škola,C00,Komenského 141,253 01 Hostivice,253 01 Hostivice,253 01,Hostivice,Středočeský kraj,7941K41,Gymnázium,10,40,136,Praha-západ
181025281,Střední škola,C00,č.p. 404,289 22 Jiřice,289 22 Jiřice,289 22,Jiřice,Středočeský kraj,3657E01,Malířské a natěračské práce,10,30,60,Nymburk
181034131,Střední škola,C00,Jiráskova 1519/8,251 01 Říčany,251 01 Říčany,251 01,Říčany,Středočeský kraj,2941L51,Technologie potravin,10,20,45,Praha-východ
181044463,Střední škola,C00,č.p. 18,273 75 Neprobylice,273 75 Neprobylice,273 75,Neprobylice,Středočeský kraj,6551E01,Stravovací a ubytovací služby,10,30,180,Kladno
108032876,Střední škola,C00,Jiřího z Poděbrad 288/13,Kutná Hora-Vnitřní Město,284 01 Kutná Hora,284 01,Kutná Hora,Středočeský kraj,7941K81,Gymnázium,10,80,240,Kutná Hora
181113597,Střední škola,C00,Benešova 245,Kolín II,280 02 Kolín,280 02,Kolín,Středočeský kraj,7842M03,Pedagogické lyceum,10,40,30,Kolín
181113601,Střední škola,C00,Petra Bezruče 3087,272 01 Kladno,272 01 Kladno,272 01,Kladno,Středočeský kraj,7842M03,Pedagogické lyceum,10,40,30,Kladno
181120585,Střední škola,C00,Slánská 542,273 05 Smečno,273 05 Smečno,273 05,Smečno,Středočeský kraj,8241M17,Multimediální tvorba,10,40,100,Kladno
000069205,Střední škola,C00,Školní 145,Liblice,282 01 Český Brod,282 01,Český Brod,Středočeský kraj,1820M01,Informační technologie,10,40,120,Kolín
