id,nazev,typ,adresa1,adresa2,adresa3,PSC,obec,kraj,obor_kod,obor_nazev,obor_forma,obor_delka,obor_kapacita,okres
559083,Střední škola,C00,Dukelské nám. 31/7,693 31 Hustopeče,693 31 Hustopeče,693 31,Hustopeče,Jihomoravský kraj,7941K41,Gymnázium,10,40,132,Břeclav
110251059,Střední škola,C00,Sobotní 116,691 42 Valtice,691 42 Valtice,691 42,Valtice,Jihomoravský kraj,1601M01,Ekologie a životní prostředí,10,40,60,Břeclav
107870789,Střední škola,C00,nábř. Komenského 1126/1,690 25 Břeclav,690 25 Břeclav,690 25,Břeclav,Jihomoravský kraj,2341M01,Strojírenství,10,40,240,Břeclav
559075,Střední škola,C00,Sady 28. října 674/1,690 21 Břeclav,690 21 Břeclav,690 21,Břeclav,Jihomoravský kraj,7941K41,Gymnázium,10,40,300,Břeclav
108055698,Střední škola,C00,Slovácká 322/1a,690 02 Břeclav,690 02 Břeclav,690 02,Břeclav,Jihomoravský kraj,5341M01,Zdravotnický asistent,10,40,120,Břeclav
110000404,Střední škola,C00,Mládežnická 3330/3,690 02 Břeclav,690 02 Břeclav,690 02,Břeclav,Jihomoravský kraj,2842L01,Chemik operátor,10,40,120,Břeclav
110014898,Střední škola,C00,Masarykovo nám. 136/1,693 01 Hustopeče,693 01 Hustopeče,693 01,Hustopeče,Jihomoravský kraj,1820M01,Informační technologie,10,40,120,Břeclav
559148,Střední škola,C00,třída Komenského 549/23,697 01 Kyjov,697 01 Kyjov,697 01,Kyjov,Jihomoravský kraj,5341M01,Zdravotnický asistent,10,40,272,Hodonín
559156,Střední škola,C00,Masarykova 379,696 62 Strážnice,696 62 Strážnice,696 62,Strážnice,Jihomoravský kraj,7941K41,Gymnázium,10,40,260,Hodonín
53155,Střední škola,C00,náměstí Svobody 318,696 81 Bzenec,696 81 Bzenec,696 81,Bzenec,Jihomoravský kraj,1601M01,Ekologie a životní prostředí,10,40,120,Hodonín
837733,Střední škola,C00,Kollárova 1669,698 01 Veselí nad Moravou,698 01 Veselí nad Moravou,698 01,Veselí nad Moravou,Jihomoravský kraj,1820M01,Informační technologie,10,40,140,Hodonín
110012275,Střední škola,C00,náměstí Svobody 494,696 62 Strážnice,696 62 Strážnice,696 62,Strážnice,Jihomoravský kraj,6341M01,Ekonomika a podnikání,10,40,120,Hodonín
559130,Střední škola,C00,Legionářů 813/1,695 11 Hodonín,695 11 Hodonín,695 11,Hodonín,Jihomoravský kraj,6341M02,Obchodní akademie,10,40,260,Hodonín
559539,Střední škola,C00,Brandlova 2222/32,695 01 Hodonín,695 01 Hodonín,695 01,Hodonín,Jihomoravský kraj,3647M01,Stavebnictví,10,40,256,Hodonín
837385,Střední škola,C00,J. Skácela 890,696 62 Strážnice,696 62 Strážnice,696 62,Strážnice,Jihomoravský kraj,2341M01,Strojírenství,10,40,230,Hodonín
102807655,Střední škola,C00,Komenského 16/5,Vyškov-Předměstí,682 01 Vyškov,682 01,Vyškov,Jihomoravský kraj,4141M01,Agropodnikání,10,40,100,Vyškov
102807647,Střední škola,C00,Součkova 500,685 01 Bučovice,685 01 Bučovice,685 01,Bučovice,Jihomoravský kraj,6341M02,Obchodní akademie,10,40,136,Vyškov
107871173,Střední škola,C00,Sochorova 552/15,Vyškov-Předměstí,682 01 Vyškov,682 01,Vyškov,Jihomoravský kraj,2341M01,Strojírenství,10,40,132,Vyškov
102867097,Střední škola,C00,náměstí Komenského 945/4,669 75 Znojmo,669 75 Znojmo,669 75,Znojmo,Jihomoravský kraj,7941K41,Gymnázium,10,40,390,Znojmo
107870959,Střední škola,C00,Uhelná 3264/6,669 02 Znojmo,669 02 Znojmo,669 02,Znojmo,Jihomoravský kraj,2341M01,Strojírenství,10,40,100,Znojmo
102867071,Střední škola,C00,Smetanova 168,672 01 Moravský Krumlov,672 01 Moravský Krumlov,672 01,Moravský Krumlov,Jihomoravský kraj,7941K41,Gymnázium,10,40,130,Znojmo
102867135,Střední škola,C00,Pontassievská 350/3,669 02 Znojmo,669 02 Znojmo,669 02,Znojmo,Jihomoravský kraj,1820M01,Informační technologie,10,40,165,Znojmo
107870941,Střední škola,C00,nám. Klášterní 127,672 01 Moravský Krumlov,672 01 Moravský Krumlov,672 01,Moravský Krumlov,Jihomoravský kraj,2345M01,Dopravní prostředky,10,40,120,Znojmo
110009550,Střední škola,C00,Jaselská 190/7,Veveří,602 00 Brno,602 00,Brno,Jihomoravský kraj,5341M01,Zdravotnický asistent,10,40,600,Brno-město
110031300,Střední škola,C00,Jana Palacha 956/8,669 33 Znojmo,669 33 Znojmo,669 33,Znojmo,Jihomoravský kraj,5341M01,Zdravotnický asistent,10,40,240,Znojmo
44991665,Střední škola,C00,Rašelinová 2433/11,Líšeň,628 00 Brno,628 00,Brno,Jihomoravský kraj,7941K41,Gymnázium,10,40,80,Brno-město
110023234,Střední škola,C00,Gellnerova 66/1,Jundrov,637 00 Brno,637 00,Brno,Jihomoravský kraj,1820M01,Informační technologie,10,40,60,Brno-město
48515027,Střední škola,C00,Vaculíkova 259/14,Lesná,638 00 Brno,638 00,Brno,Jihomoravský kraj,6541L01,Gastronomie,10,40,40,Brno-město
110300025,Střední škola,C00,Kamenomlýnská 124/2,Pisárky,603 00 Brno,603 00,Brno,Jihomoravský kraj,6341M02,Obchodní akademie,10,40,40,Brno-město
226475,Střední škola,C00,Olomoucká 1140/61,Černovice,627 00 Brno,627 00,Brno,Jihomoravský kraj,1820M01,Informační technologie,10,40,256,Brno-město
15530213,Střední škola,C00,Purkyňova 2832/97,Královo Pole,612 00 Brno,612 00,Brno,Jihomoravský kraj,1602M01,Průmyslová ekologie,10,40,128,Brno-město
130002160,Střední škola,C00,Učiliště 496,664 52 Sokolnice,664 52 Sokolnice,664 52,Sokolnice,Jihomoravský kraj,1820M01,Informační technologie,10,40,120,Brno-venkov
130001422,Střední škola,C00,Lipová alej 3756/21,695 01 Hodonín,695 01 Hodonín,695 01,Hodonín,Jihomoravský kraj,2345L01,Mechanik seřizovač,10,40,120,Hodonín
110250249,Střední škola,C00,Hybešova 982/53,680 01 Boskovice,680 01 Boskovice,680 01,Boskovice,Jihomoravský kraj,1820M01,Informační technologie,10,40,132,Blansko
102007969,Střední škola,C00,Na Větřáku 463,679 06 Jedovnice,679 06 Jedovnice,679 06,Jedovnice,Jihomoravský kraj,1820M01,Informační technologie,10,40,240,Blansko
566829,Střední škola,C00,nám. Míru 101/6,691 72 Klobouky u Brna,691 72 Klobouky u Brna,691 72,Klobouky u Brna,Jihomoravský kraj,1820M01,Informační technologie,10,40,90,Břeclav
110023668,Střední škola,C00,Pod Školou 10/10,691 06 Velké Pavlovice,691 06 Velké Pavlovice,691 06,Velké Pavlovice,Jihomoravský kraj,7941K41,Gymnázium,10,40,120,Břeclav
151039437,Střední škola,C00,č.p. 101,691 21 Sedlec,691 21 Sedlec,691 21,Sedlec,Jihomoravský kraj,2341M01,Strojírenství,10,40,240,Břeclav
181128021,Střední škola,C00,Musilova 407/2,Husovice,614 00 Brno,614 00,Brno,Jihomoravský kraj,7842M06,Kombinované lyceum,10,40,40,Brno-město
181127369,Střední škola,C00,Plovdivská 2572/8,Žabovřesky,616 00 Brno,616 00,Brno,Jihomoravský kraj,7842M06,Kombinované lyceum,10,40,120,Brno-město
181122111,Střední škola,C00,Lidická 1981/6,Černá Pole,602 00 Brno,602 00,Brno,Jihomoravský kraj,7941K41,Gymnázium,10,40,60,Brno-město
181128667,Střední škola,C00,Královopolská 3052/139,Žabovřesky,612 00 Brno,612 00,Brno,Jihomoravský kraj,7941K41,Gymnázium,10,40,160,Brno-město
181121662,Střední škola,C00,Hudcova 367/78,Medlánky,612 00 Brno,612 00,Brno,Jihomoravský kraj,7941K41,Gymnázium,10,40,60,Brno-město
