id,nazev,typ,adresa1,adresa2,adresa3,PSC,obec,kraj,obor_kod,obor_nazev,obor_forma,obor_delka,obor_kapacita,okres
049774859,Střední škola,C00,Vejprnická 663/56,Skvrňany,318 00 Plzeň,318 00,Plzeň,Plzeňský kraj,2351E01,Strojírenské práce,10,30,72,Plzeň-město
181077639,Střední škola,C00,Husova 346,334 52 Merklín,334 52 Merklín,334 52,Merklín,Plzeňský kraj,7862C01,Praktická škola jednoletá,10,10,24,Plzeň-jih
108032019,Střední škola,C00,Macháčkova 905/45,Skvrňany,318 00 Plzeň,318 00,Plzeň,Plzeňský kraj,4152E02,Zahradnická výroba,10,20,22,Plzeň-město
150069685,Střední škola,C00,Chodské náměstí 131,345 25 Hostouň,345 25 Hostouň,345 25,Hostouň,Plzeňský kraj,4151E01,Zemědělské práce,10,30,24,Domažlice
110034791,Střední škola,C00,č.p. 1,338 08 Terešov,338 08 Terešov,338 08,Terešov,Plzeňský kraj,2351E01,Strojírenské práce,10,30,32,Rokycany
000376469,Střední škola,C00,Jana Littrowa 122,Velké Předměstí,346 01 Horšovský Týn,346 01,Horšovský Týn,Plzeňský kraj,2368H01,Mechanik opravář motorových vozidel,10,30,96,Domažlice
000523925,Střední škola,C00,Škroupova 209/13,Jižní Předměstí,301 00 Plzeň,301 00,Plzeň,Plzeňský kraj,3143M01,Oděvnictví,10,40,220,Plzeň-město
000520110,Střední škola,C00,Světce 1,347 01 Tachov,347 01 Tachov,347 01,Tachov,Plzeňský kraj,1820M01,Informační technologie,10,40,132,Tachov
110100549,Střední škola,C00,Karlovarská 1210/99,Bolevec,323 00 Plzeň,323 00,Plzeň,Plzeňský kraj,2345M01,Dopravní prostředky,10,40,264,Plzeň-město
110100590,Střední škola,C00,Vejprnická 663/56,Skvrňany,318 00 Plzeň,318 00,Plzeň,Plzeňský kraj,1820M01,Informační technologie,10,40,256,Plzeň-město
110100662,Střední škola,C00,Klatovská třída 1615/109,Jižní Předměstí,301 00 Plzeň,301 00,Plzeň,Plzeňský kraj,2153H01,Modelář,10,30,72,Plzeň-město
181121379,Střední škola,C00,Husova 1126/43,Jižní Předměstí,301 00 Plzeň,301 00,Plzeň,Plzeňský kraj,7842M06,Kombinované lyceum,10,40,130,Plzeň-město
