id,nazev,typ,adresa1,adresa2,adresa3,PSC,obec,kraj,obor_kod,obor_nazev,obor_forma,obor_delka,obor_kapacita,okres
107880369,Střední škola,C00,U Jezu 7,Žilina,741 01 Nový Jičín,741 01,Nový Jičín,Moravskoslezský kraj,1601M01,Ekologie a životní prostředí,10,40,120,Nový Jičín
102113556,Střední škola,C00,Komenského 112,742 83 Klimkovice,742 83 Klimkovice,742 83,Klimkovice,Moravskoslezský kraj,6341M01,Ekonomika a podnikání,10,40,132,Ostrava-město
110025580,Střední škola,C00,B. Martinů 1994/4,741 01 Nový Jičín,741 01 Nový Jičín,741 01,Nový Jičín,Moravskoslezský kraj,1820M01,Informační technologie,10,40,134,Nový Jičín
000601918,Střední škola,C00,Dr. Ed. Beneše 586/7,748 01 Hlučín,748 01 Hlučín,748 01,Hlučín,Moravskoslezský kraj,7941K41,Gymnázium,10,40,120,Opava
000601870,Střední škola,C00,Hany Kvapilové 1656/20,Předměstí,746 01 Opava,746 01,Opava,Moravskoslezský kraj,1820M01,Informační technologie,10,40,120,Opava
108035743,Střední škola,C00,Zámecký okruh 848/29,Předměstí,746 01 Opava,746 01,Opava,Moravskoslezský kraj,7941K41,Gymnázium,10,40,510,Opava
110012267,Střední škola,C00,Rooseveltova 886/47,Předměstí,746 01 Opava,746 01,Opava,Moravskoslezský kraj,6341M01,Ekonomika a podnikání,10,40,120,Opava
000601853,Střední škola,C00,Purkyňova 1654/12,Předměstí,746 01 Opava,746 01,Opava,Moravskoslezský kraj,1601M01,Ekologie a životní prostředí,10,40,120,Opava
000601926,Střední škola,C00,Komenského 397/5,Město,746 01 Opava,746 01,Opava,Moravskoslezský kraj,7941K41,Gymnázium,10,40,840,Opava
000601896,Střední škola,C00,Praskova 399/8,Město,746 01 Opava,746 01,Opava,Moravskoslezský kraj,1820M01,Informační technologie,10,40,128,Opava
110034635,Střední škola,C00,Dolní 356,747 15 Šilheřovice,747 15 Šilheřovice,747 15,Šilheřovice,Moravskoslezský kraj,2942M01,Analýza potravin,10,40,80,Opava
000601888,Střední škola,C00,Mírová 630/3,Předměstí,746 01 Opava,746 01,Opava,Moravskoslezský kraj,3646M01,Geodézie a katastr nemovitostí,10,40,128,Opava
110012437,Střední škola,C00,Hlavní 282/101,Kylešovice,747 06 Opava,747 06,Opava,Moravskoslezský kraj,3452L01,Tiskař na polygrafických strojích,10,40,64,Opava
000850047,Střední škola,C00,Gustava Klimenta 493/3,Poruba,708 00 Ostrava,708 00,Ostrava,Moravskoslezský kraj,7941K41,Gymnázium,10,40,480,Ostrava-město
000842745,Střední škola,C00,Františka Hajdy 1429/34,Hrabůvka,700 30 Ostrava,700 30,Ostrava,Moravskoslezský kraj,7941K41,Gymnázium,10,40,150,Ostrava-město
000602094,Střední škola,C00,Polská 1543/6,Poruba,708 00 Ostrava,708 00,Ostrava,Moravskoslezský kraj,1820M01,Informační technologie,10,40,170,Ostrava-město
000602159,Střední škola,C00,Marie Majerové 1691/4,Poruba,708 00 Ostrava,708 00,Ostrava,Moravskoslezský kraj,7941K41,Gymnázium,10,40,256,Ostrava-město
000842753,Střední škola,C00,Hladnovská 1332/35,Slezská Ostrava,710 00 Ostrava,710 00,Ostrava,Moravskoslezský kraj,7941K41,Gymnázium,10,40,398,Ostrava-město
000842761,Střední škola,C00,Dr. Šmerala 2565/25,Moravská Ostrava,702 00 Ostrava,702 00,Ostrava,Moravskoslezský kraj,7941K41,Gymnázium,10,40,130,Ostrava-město
000602060,Střední škola,C00,Volgogradská 2631/6,Zábřeh,700 30 Ostrava,700 30,Ostrava,Moravskoslezský kraj,7941K41,Gymnázium,10,40,180,Ostrava-město
048808865,Střední škola,C00,Hulvácká 384/1,Zábřeh,700 30 Ostrava,700 30,Ostrava,Moravskoslezský kraj,7941K407,Gymnázium - esteticko výchovné předměty,10,40,120,Ostrava-město
000845388,Střední škola,C00,Karla Pokorného 1284/2,Poruba,708 00 Ostrava,708 00,Ostrava,Moravskoslezský kraj,7941K401,Gymnázium - všeobecné,10,40,120,Ostrava-město
110012151,Střední škola,C00,U Haldy 200/18,Hrabůvka,700 30 Ostrava,700 30,Ostrava,Moravskoslezský kraj,4341M01,Veterinářství,10,40,90,Ostrava-město
000602132,Střední škola,C00,Kratochvílova 1490/7,Moravská Ostrava,702 00 Ostrava,702 00,Ostrava,Moravskoslezský kraj,1820M01,Informační technologie,10,40,390,Ostrava-město
110012160,Střední škola,C00,U Haldy 200/18,Hrabůvka,700 30 Ostrava,700 30,Ostrava,Moravskoslezský kraj,7941K41,Gymnázium,10,40,292,Ostrava-město
000602051,Střední škola,C00,Poděbradova 959/33,Moravská Ostrava,702 00 Ostrava,702 00,Ostrava,Moravskoslezský kraj,8241M01,Užitá malba,10,40,40,Ostrava-město
000842702,Střední škola,C00,Čs. exilu 669/16,Poruba,708 00 Ostrava,708 00,Ostrava,Moravskoslezský kraj,7941K41,Gymnázium,10,40,360,Ostrava-město
000845329,Střední škola,C00,Opavská 1119/12,Poruba,708 61 Ostrava,708 61,Ostrava,Moravskoslezský kraj,1820M01,Informační technologie,10,40,240,Ostrava-město
000602086,Střední škola,C00,Karasova 1140/16,Mariánské Hory,709 00 Ostrava,709 00,Ostrava,Moravskoslezský kraj,6341M02,Obchodní akademie,10,40,390,Ostrava-město
000602116,Střední škola,C00,Středoškolská 2992/3,Zábřeh,700 30 Ostrava,700 30,Ostrava,Moravskoslezský kraj,3646M01,Geodézie a katastr nemovitostí,10,40,130,Ostrava-město
000602141,Střední škola,C00,Zengrova 822/1,Vítkovice,703 00 Ostrava,703 00,Ostrava,Moravskoslezský kraj,2341M001,Strojírenství,10,40,600,Ostrava-město
000850365,Střední škola,C00,Gurťjevova 1823/8,Zábřeh,700 30 Ostrava,700 30,Ostrava,Moravskoslezský kraj,8241M007,Propagační výtvarnictví - propagační grafika,10,40,76,Ostrava-město
046610502,Střední škola,C00,Sládečkova 393/90,Michálkovice,715 00 Ostrava,715 00,Ostrava,Moravskoslezský kraj,6841M006,Právní administrativa,10,40,68,Ostrava-město
000602027,Střední škola,C00,Žákovská 288/20,Hulváky,709 00 Ostrava,709 00,Ostrava,Moravskoslezský kraj,4144M01,Zahradnictví,10,40,245,Ostrava-město
000602124,Střední škola,C00,Středoškolská 2854/1,Zábřeh,700 30 Ostrava,700 30,Ostrava,Moravskoslezský kraj,2844M01,Aplikovaná chemie,10,40,360,Ostrava-město
110009665,Střední škola,C00,tř. T. G. Masaryka 451,Frýdek,738 01 Frýdek-Místek,738 01,Frýdek-Místek,Moravskoslezský kraj,5341M01,Zdravotnický asistent,10,40,250,Frýdek-Místek
110010019,Střední škola,C00,Divadelní 138/4,741 01 Nový Jičín,741 01 Nový Jičín,741 01,Nový Jičín,Moravskoslezský kraj,1820M01,Informační technologie,10,40,120,Nový Jičín
013644319,Střední škola,C00,17. listopadu 1123/70,Poruba,708 00 Ostrava,708 00,Ostrava,Moravskoslezský kraj,1820M01,Informační technologie,10,40,60,Ostrava-město
000601900,Střední škola,C00,Komenského 754,749 01 Vítkov,749 01 Vítkov,749 01,Vítkov,Moravskoslezský kraj,7941K41,Gymnázium,10,40,235,Opava
150024975,Střední škola,C00,Ľudovíta Štúra 1085/8,Poruba,709 00 Ostrava,709 00,Ostrava,Moravskoslezský kraj,7842M06,Kombinované lyceum,10,40,136,Ostrava-město
108012654,Střední škola,C00,Revoluční 1122/92,Pod Bezručovým vrchem,794 01 Krnov,794 01,Krnov,Moravskoslezský kraj,6341M01,Ekonomika a podnikání,10,40,250,Bruntál
000100340,Střední škola,C00,Školní 416,739 91 Jablunkov,739 91 Jablunkov,739 91,Jablunkov,Moravskoslezský kraj,1820M01,Informační technologie,10,40,120,Frýdek-Místek
007880103,Střední škola,C00,Lískovecká 2089,Frýdek,738 01 Frýdek-Místek,738 01,Frýdek-Místek,Moravskoslezský kraj,2345L01,Mechanik seřizovač,10,40,140,Frýdek-Místek
130001341,Střední škola,C00,Tyršova 611/2,737 01 Český Těšín,737 01 Český Těšín,737 01,Český Těšín,Moravskoslezský kraj,1601M01,Ekologie a životní prostředí,10,40,120,Karviná
130001597,Střední škola,C00,tř. Osvobození 1111/60,Nové Město,735 06 Karviná,735 06,Karviná,Moravskoslezský kraj,2344L01,Mechanik strojů a zařízení,10,40,120,Karviná
130001333,Střední škola,C00,Příčná 1108/1,Poruba,708 00 Ostrava,708 00,Ostrava,Moravskoslezský kraj,3456L01,Fotograf,10,40,120,Ostrava-město
000845299,Střední škola,C00,Kolofíkovo nábřeží 1062/51,Kateřinky,747 05 Opava,747 05,Opava,Moravskoslezský kraj,2344L01,Mechanik strojů a zařízení,10,40,160,Opava
150004516,Střední škola,C00,Hasičská 550/50,Hrabůvka,700 30 Ostrava,700 30,Ostrava,Moravskoslezský kraj,8241M04,Průmyslový design,10,40,40,Ostrava-město
150009810,Střední škola,C00,Dvořákova 1269,Frýdlant,739 11 Frýdlant nad Ostravicí,739 11,Frýdlant nad Ostravicí,Moravskoslezský kraj,7941K41,Gymnázium,10,40,120,Frýdek-Místek
150069031,Střední škola,C00,Hasičská 1003/49,Hrabůvka,700 30 Ostrava,700 30,Ostrava,Moravskoslezský kraj,1820M01,Informační technologie,10,40,120,Ostrava-město
150077009,Střední škola,C00,Gregorova 2582/3,Moravská Ostrava,702 00 Ostrava,702 00,Ostrava,Moravskoslezský kraj,7941K41,Gymnázium,10,40,160,Ostrava-město
150078153,Střední škola,C00,Kounicova 1320/2,Moravská Ostrava,702 00 Ostrava,702 00,Ostrava,Moravskoslezský kraj,7842M003,Pedagogické lyceum,10,40,120,Ostrava-město
150078340,Střední škola,C00,Mládí 726,Lutyně,735 14 Orlová,735 14,Orlová,Moravskoslezský kraj,7941K408,Gymnázium - živé jazyky,10,40,240,Karviná
151035768,Střední škola,C00,Dušní 1106/8,Vítkovice,703 00 Ostrava,703 00,Ostrava,Moravskoslezský kraj,6541L01,Gastronomie,10,40,96,Ostrava-město
181096633,Střední škola,C00,Španielova 6227/3,Poruba,708 00 Ostrava,708 00,Ostrava,Moravskoslezský kraj,7842M06,Kombinované lyceum,10,40,80,Ostrava-město
200000063,Střední škola,C00,Pionýrů 2069,Místek,738 01 Frýdek-Místek,738 01,Frýdek-Místek,Moravskoslezský kraj,3908M001,Požární ochrana,10,40,0,Frýdek-Místek
181047519,Střední škola,C00,Čs. exilu 491/23,Poruba,708 00 Ostrava,708 00,Ostrava,Moravskoslezský kraj,7941K41,Gymnázium,10,40,256,Ostrava-město
110500032,Střední škola,C00,Lánská 132,Kanada,739 61 Třinec,739 61,Třinec,Moravskoslezský kraj,2143L01,Hutník operátor,10,40,120,Frýdek-Místek
181086263,Střední škola,C00,Antošovická 107/55,Koblov,711 00 Ostrava,711 00,Ostrava,Moravskoslezský kraj,5341M01,Zdravotnický asistent,10,40,240,Ostrava-město
