id,nazev,typ,adresa1,adresa2,adresa3,PSC,obec,kraj,obor_kod,obor_nazev,obor_forma,obor_delka,obor_kapacita,okres
012907731,Střední škola,C00,Budějovická 421/10,391 02 Sezimovo Ústí,391 02 Sezimovo Ústí,391 02,Sezimovo Ústí,Jihočeský kraj,1820M01,Informační technologie,10,40,120,Tábor
181056577,Střední škola,C00,Plánkova 430,Strakonice I,386 01 Strakonice,386 01,Strakonice,Jihočeský kraj,7862C01,Praktická škola jednoletá,10,10,10,Strakonice
107830281,Střední škola,C00,Pohorská 86,382 41 Kaplice,382 41 Kaplice,382 41,Kaplice,Jihočeský kraj,2351H01,Strojní mechanik,10,30,90,Český Krumlov
151016887,Střední škola,C00,Zeyerovy sady 43,Vodňany II,389 01 Vodňany,389 01,Vodňany,Jihočeský kraj,2351H001,Zámečník,10,30,90,Strakonice
130001236,Střední škola,C00,Bydlinského 2474,390 02 Tábor,390 02 Tábor,390 02,Tábor,Jihočeský kraj,2368H01,Mechanik opravář motorových vozidel,10,30,90,Tábor
000582344,Střední škola,C00,třída 5. května 3/93,373 72 Lišov,373 72 Lišov,373 72,Lišov,Jihočeský kraj,2351E01,Strojírenské práce,10,30,48,České Budějovice
181096790,Střední škola,C00,Senovážné nám. 231/7,České Budějovice 6,370 01 České Budějovice,370 01,České Budějovice,Jihočeský kraj,7842M06,Kombinované lyceum,10,40,120,České Budějovice
181033496,Střední škola,C00,Wilsonova 405/34,Soběslav III,392 01 Soběslav,392 01,Soběslav,Jihočeský kraj,2351E01,Strojírenské práce,10,30,20,Tábor
181033577,Střední škola,C00,Zvolenská 934,Strakonice I,386 01 Strakonice,386 01,Strakonice,Jihočeský kraj,2155H01,Slévač,10,30,72,Strakonice
181122227,Střední škola,C00,V. Talicha 1807/14,České Budějovice 2,370 05 České Budějovice,370 05,České Budějovice,Jihočeský kraj,7941K41,Gymnázium,10,40,72,České Budějovice
