,Unnamed: 0,LAU 1,LAU 2,Název obce,celkem,latitude,longitude,id,obec,Zeměpisná šířka,Zeměpisná délka,vzdalenost,cas_cesty
375,20069,CZ0635,596230.0,Nové Město na Moravě,10006.0,49.5616916,16.0744185,102943516,Žďár nad Sázavou,49.565058,15.944092,9.406839075244797,735
376,20070,CZ0635,596230.0,Nové Město na Moravě,10006.0,49.5616916,16.0744185,102943559,Žďár nad Sázavou,49.565627,15.943057,9.48407998214064,772
377,20071,CZ0635,596230.0,Nové Město na Moravě,10006.0,49.5616916,16.0744185,102943486,Bystřice nad Pernštejnem,49.517715,16.258234,14.1362416485931,1238
378,20072,CZ0635,596230.0,Nové Město na Moravě,10006.0,49.5616916,16.0744185,110026179,Žďár nad Sázavou,49.566429,15.93214,10.27475683177536,940
379,20074,CZ0635,596230.0,Nové Město na Moravě,10006.0,49.5616916,16.0744185,110031334,Žďár nad Sázavou,49.557691,15.939988,9.706306907872277,793
380,20186,CZ0635,597007.0,Velké Meziříčí,11452.0,49.3554996,16.0121507,102104522,Lomnice,49.404156,16.411956,29.44425296029717,2763
381,20225,CZ0635,597007.0,Velké Meziříčí,11452.0,49.3554996,16.0121507,102191565,Tišnov,49.349334,16.425797,29.969440154335857,2223
382,20866,CZ0635,597007.0,Velké Meziříčí,11452.0,49.3554996,16.0121507,44065663,Třebíč,49.213896,15.885973,18.212182165271507,1355
383,20868,CZ0635,597007.0,Velké Meziříčí,11452.0,49.3554996,16.0121507,559237,Třebíč,49.213958,15.88156,18.369205585396024,1407
384,20869,CZ0635,597007.0,Velké Meziříčí,11452.0,49.3554996,16.0121507,566900,Třebíč,49.222974,15.867134,18.104487524411983,1326
385,20871,CZ0635,597007.0,Velké Meziříčí,11452.0,49.3554996,16.0121507,108027457,Žďár nad Sázavou,49.567574,15.933153,24.262926209524117,2044
386,20872,CZ0635,597007.0,Velké Meziříčí,11452.0,49.3554996,16.0121507,102943508,Velké Meziříčí,49.351674,16.020545,0.7420449308526647,140
387,20873,CZ0635,597007.0,Velké Meziříčí,11452.0,49.3554996,16.0121507,102943494,Nové Město na Moravě,49.563758,16.072654,23.56656344263996,1943
388,20874,CZ0635,597007.0,Velké Meziříčí,11452.0,49.3554996,16.0121507,102943516,Žďár nad Sázavou,49.565058,15.944092,23.815373816424877,1895
389,20875,CZ0635,597007.0,Velké Meziříčí,11452.0,49.3554996,16.0121507,102943559,Žďár nad Sázavou,49.565627,15.943057,23.892799152840364,1931
390,20876,CZ0635,597007.0,Velké Meziříčí,11452.0,49.3554996,16.0121507,102943486,Bystřice nad Pernštejnem,49.517715,16.258234,25.337308498808184,2200
391,20877,CZ0635,597007.0,Velké Meziříčí,11452.0,49.3554996,16.0121507,110026179,Žďár nad Sázavou,49.566429,15.93214,24.156638171664724,1998
392,20879,CZ0635,597007.0,Velké Meziříčí,11452.0,49.3554996,16.0121507,110031334,Žďár nad Sázavou,49.557691,15.939988,23.079787073551195,1833
393,20881,CZ0635,597007.0,Velké Meziříčí,11452.0,49.3554996,16.0121507,110250591,Třebíč,49.224915,15.891465,16.954354568169876,1159
394,20882,CZ0635,597007.0,Velké Meziříčí,11452.0,49.3554996,16.0121507,110250842,Velká Bíteš,49.291349,16.222598,16.837921567116368,1198
395,21339,CZ0635,595209.0,Žďár nad Sázavou,20485.0,49.5629014,15.9391924,401048,Polička,49.712635,16.267944,28.94248933903441,2541
396,21661,CZ0635,595209.0,Žďár nad Sázavou,20485.0,49.5629014,15.9391924,102006881,Havlíčkův Brod,49.609084,15.580284,26.377820572526318,2275
397,21662,CZ0635,595209.0,Žďár nad Sázavou,20485.0,49.5629014,15.9391924,102006920,Chotěboř,49.716829,15.672957,25.700081091456678,2063
398,21664,CZ0635,595209.0,Žďár nad Sázavou,20485.0,49.5629014,15.9391924,102018006,Havlíčkův Brod,49.602624,15.579104,26.332985232764518,2124
399,21665,CZ0635,595209.0,Žďár nad Sázavou,20485.0,49.5629014,15.9391924,102006954,Chotěboř,49.718219,15.671713,25.86969418508765,2077
400,21676,CZ0635,595209.0,Žďár nad Sázavou,20485.0,49.5629014,15.9391924,108027457,Žďár nad Sázavou,49.567574,15.933153,0.6779839750339215,265
401,21677,CZ0635,595209.0,Žďár nad Sázavou,20485.0,49.5629014,15.9391924,102943508,Velké Meziříčí,49.351674,16.020545,24.21228726525309,1998
402,21678,CZ0635,595209.0,Žďár nad Sázavou,20485.0,49.5629014,15.9391924,102943494,Nové Město na Moravě,49.563758,16.072654,9.625977624063603,819
403,21679,CZ0635,595209.0,Žďár nad Sázavou,20485.0,49.5629014,15.9391924,102943516,Žďár nad Sázavou,49.565058,15.944092,0.4270499522396252,131
404,21680,CZ0635,595209.0,Žďár nad Sázavou,20485.0,49.5629014,15.9391924,102943559,Žďár nad Sázavou,49.565627,15.943057,0.4117482618652842,148
405,21681,CZ0635,595209.0,Žďár nad Sázavou,20485.0,49.5629014,15.9391924,102943486,Bystřice nad Pernštejnem,49.517715,16.258234,23.56266714407873,1966
406,21682,CZ0635,595209.0,Žďár nad Sázavou,20485.0,49.5629014,15.9391924,110026179,Žďár nad Sázavou,49.566429,15.93214,0.6423040457260928,218
407,21683,CZ0635,595209.0,Žďár nad Sázavou,20485.0,49.5629014,15.9391924,110030559,Havlíčkův Brod,49.609529,15.575103,26.753690132980317,2264
408,21684,CZ0635,595209.0,Žďár nad Sázavou,20485.0,49.5629014,15.9391924,110031334,Žďár nad Sázavou,49.557691,15.939988,0.5822056974975114,239
