,LAU 1,LAU 2,Název obce,celkem,latitude,longitude,id,obec,Zeměpisná šířka,Zeměpisná délka,vzdalenost
5990,CZ0713,589454.0,Doloplazy,540.0,49.5671778,17.4114741,848875,Litovel,49.702046,17.073942,28.561728642136394
5991,CZ0713,589454.0,Doloplazy,540.0,49.5671778,17.4114741,601721,Olomouc,49.5942,17.246044,12.299560512914244
5992,CZ0713,589454.0,Doloplazy,540.0,49.5671778,17.4114741,601772,Litovel,49.701796,17.080931,28.11985463294941
5993,CZ0713,589454.0,Doloplazy,540.0,49.5671778,17.4114741,602035,Olomouc,49.608658,17.26321,11.640497745191917
5994,CZ0713,589454.0,Doloplazy,540.0,49.5671778,17.4114741,14451085,Olomouc,49.596205,17.262147,11.239142938389545
5995,CZ0713,589454.0,Doloplazy,540.0,49.5671778,17.4114741,18468012,Olomouc,49.612404,17.224986,14.352464594949621
5996,CZ0713,589454.0,Doloplazy,540.0,49.5671778,17.4114741,844012,Olomouc,49.589858,17.272323,10.344835037442216
5997,CZ0713,589454.0,Doloplazy,540.0,49.5671778,17.4114741,842851,Hranice,49.545964,17.740981,23.884709293150227
5998,CZ0713,589454.0,Doloplazy,540.0,49.5671778,17.4114741,842940,Hranice,49.552228,17.737899,23.602734700396486
5999,CZ0713,589454.0,Doloplazy,540.0,49.5671778,17.4114741,842885,Přerov,49.453139,17.446616,12.931903079567878
6000,CZ0713,589454.0,Doloplazy,540.0,49.5671778,17.4114741,842915,Přerov,49.450847,17.449299,13.220569455739698
6001,CZ0713,589454.0,Doloplazy,540.0,49.5671778,17.4114741,842818,Přerov,49.446329,17.452641,13.762624923872325
6002,CZ0713,589454.0,Doloplazy,540.0,49.5671778,17.4114741,842907,Lipník nad Bečvou,49.529501,17.586311,13.290996547658716
6003,CZ0713,589454.0,Doloplazy,540.0,49.5671778,17.4114741,842966,Přerov,49.45112,17.450248,13.205224266039465
6004,CZ0713,589454.0,Doloplazy,540.0,49.5671778,17.4114741,48729906,Hranice,49.559396,17.735904,23.414505787633892
6005,CZ0713,589454.0,Doloplazy,540.0,49.5671778,17.4114741,49558421,Kojetín,49.349929,17.301776,25.424847815492665
6016,CZ0713,589454.0,Doloplazy,540.0,49.5671778,17.4114741,150004451,Olomouc,49.598299,17.27078,10.717162301677567
6017,CZ0713,589454.0,Doloplazy,540.0,49.5671778,17.4114741,110010167,Prostějov,49.47446,17.110847,24.02518362602672
6018,CZ0713,589454.0,Doloplazy,540.0,49.5671778,17.4114741,110030818,Olomouc,49.596365,17.245249,12.415634244444563
6020,CZ0713,589454.0,Doloplazy,540.0,49.5671778,17.4114741,130001457,Lipník nad Bečvou,49.525195,17.57204,12.489627522835494
6022,CZ0713,589454.0,Doloplazy,540.0,49.5671778,17.4114741,110300602,Prostějov,49.468929,17.116801,23.913419909540988
6023,CZ0713,589454.0,Doloplazy,540.0,49.5671778,17.4114741,151035806,Olomouc,49.609506,17.265322,11.538928526529775
6407,CZ0713,589454.0,Doloplazy,540.0,49.5671778,17.4114741,102142262,Kroměříž,49.299787,17.391525,29.767517002878034
6408,CZ0713,589454.0,Doloplazy,540.0,49.5671778,17.4114741,102519951,Holešov,49.328691,17.572632,28.96491387318188
6409,CZ0713,589454.0,Doloplazy,540.0,49.5671778,17.4114741,102531064,Bystřice pod Hostýnem,49.398897,17.664053,26.135588113913087
6410,CZ0713,589454.0,Doloplazy,540.0,49.5671778,17.4114741,102519986,Kroměříž,49.300648,17.379552,29.72656439355225
6438,CZ0713,589454.0,Doloplazy,540.0,49.5671778,17.4114741,200000055,Holešov,49.324984,17.588951,29.831040406126355
6719,CZ0714,514047.0,Klokočí,253.0,49.5601936,17.6822687,102244928,Nový Jičín,49.594337,18.003842,23.494626338159982
6720,CZ0714,514047.0,Klokočí,253.0,49.5601936,17.6822687,107880369,Nový Jičín,49.588361,18.023761,24.82193561722369
6722,CZ0714,514047.0,Klokočí,253.0,49.5601936,17.6822687,110025580,Nový Jičín,49.589591,17.997432,22.958682855338257
6756,CZ0714,514047.0,Klokočí,253.0,49.5601936,17.6822687,110010019,Nový Jičín,49.592306,18.008197,23.770064774893235
6758,CZ0714,514047.0,Klokočí,253.0,49.5601936,17.6822687,601900,Vítkov,49.777754,17.757476,24.78969728004206
6792,CZ0714,514047.0,Klokočí,253.0,49.5601936,17.6822687,14585235,Olomouc,49.60505,17.280097,29.419794672717355
6801,CZ0714,514047.0,Klokočí,253.0,49.5601936,17.6822687,844012,Olomouc,49.589858,17.272323,29.74242730808494
6802,CZ0714,514047.0,Klokočí,253.0,49.5601936,17.6822687,842851,Hranice,49.545964,17.740981,4.521238386558663
6803,CZ0714,514047.0,Klokočí,253.0,49.5601936,17.6822687,842940,Hranice,49.552228,17.737899,4.10934102999348
6804,CZ0714,514047.0,Klokočí,253.0,49.5601936,17.6822687,842885,Přerov,49.453139,17.446616,20.7660421761348
6805,CZ0714,514047.0,Klokočí,253.0,49.5601936,17.6822687,842915,Přerov,49.450847,17.449299,20.7561842961761
6806,CZ0714,514047.0,Klokočí,253.0,49.5601936,17.6822687,842818,Přerov,49.446329,17.452641,20.862716367150018
6807,CZ0714,514047.0,Klokočí,253.0,49.5601936,17.6822687,842907,Lipník nad Bečvou,49.529501,17.586311,7.718766654435818
6808,CZ0714,514047.0,Klokočí,253.0,49.5601936,17.6822687,842966,Přerov,49.45112,17.450248,20.68283334371318
6809,CZ0714,514047.0,Klokočí,253.0,49.5601936,17.6822687,48729906,Hranice,49.559396,17.735904,3.869577592440169
6821,CZ0714,514047.0,Klokočí,253.0,49.5601936,17.6822687,150004451,Olomouc,49.598299,17.27078,29.968688456233487
6825,CZ0714,514047.0,Klokočí,253.0,49.5601936,17.6822687,130001457,Lipník nad Bečvou,49.525195,17.57204,8.854350506252775
7213,CZ0714,514047.0,Klokočí,253.0,49.5601936,17.6822687,102519951,Holešov,49.328691,17.572632,26.93466363727768
7214,CZ0714,514047.0,Klokočí,253.0,49.5601936,17.6822687,102531064,Bystřice pod Hostýnem,49.398897,17.664053,17.983604139749783
7226,CZ0714,514047.0,Klokočí,253.0,49.5601936,17.6822687,843369,Valašské Meziříčí,49.470716,17.968496,22.934060458142618
7234,CZ0714,514047.0,Klokočí,253.0,49.5601936,17.6822687,843504,Valašské Meziříčí,49.476031,17.971668,22.89167537170312
7237,CZ0714,514047.0,Klokočí,253.0,49.5601936,17.6822687,110022971,Valašské Meziříčí,49.466506,17.974914,23.556457834532683
7243,CZ0714,514047.0,Klokočí,253.0,49.5601936,17.6822687,200000055,Holešov,49.324984,17.588951,27.01036180234338
7618,CZ0715,526169.0,Branná,283.0,50.1531944,17.0114658,102692181,Šumperk,49.962258,16.977611,21.36830682406588
7619,CZ0715,526169.0,Branná,283.0,50.1531944,17.0114658,102692190,Šumperk,49.966302,16.979562,20.905939068198876
7620,CZ0715,526169.0,Branná,283.0,50.1531944,17.0114658,102692220,Šumperk,49.972886,16.964178,20.331560561871182
7621,CZ0715,526169.0,Branná,283.0,50.1531944,17.0114658,102692262,Šumperk,49.970176,16.976002,20.50759344087899
7623,CZ0715,526169.0,Branná,283.0,50.1531944,17.0114658,108014053,Jeseník,50.224182,17.191884,15.07622149363213
7624,CZ0715,526169.0,Branná,283.0,50.1531944,17.0114658,110027230,Jeseník,50.226981,17.201645,15.831204930144388
7625,CZ0715,526169.0,Branná,283.0,50.1531944,17.0114658,102692173,Jeseník,50.230932,17.202188,16.095410449756752
7629,CZ0715,526169.0,Branná,283.0,50.1531944,17.0114658,110010221,Šumperk,49.964818,16.972643,21.129078232355813
7631,CZ0715,526169.0,Branná,283.0,50.1531944,17.0114658,130002445,Šumperk,49.97303,16.978006,20.175264669957546
8292,CZ0712,501476.0,Dlouhá Loučka,2000.0,49.816389,17.179722,601357,Bruntál,49.989868,17.462559,27.971865921212423
8296,CZ0712,501476.0,Dlouhá Loučka,2000.0,49.816389,17.179722,601322,Bruntál,49.992015,17.462892,28.15388289390633
8394,CZ0712,501476.0,Dlouhá Loučka,2000.0,49.816389,17.179722,601799,Olomouc,49.602377,17.238502,24.169513796283535
8395,CZ0712,501476.0,Dlouhá Loučka,2000.0,49.816389,17.179722,848956,Olomouc,49.578484,17.23574,26.758921310774614
8396,CZ0712,501476.0,Dlouhá Loučka,2000.0,49.816389,17.179722,601781,Olomouc,49.595207,17.262989,25.31276348913962
8397,CZ0712,501476.0,Dlouhá Loučka,2000.0,49.816389,17.179722,601764,Šternberk,49.731998,17.300598,12.782839154621177
8398,CZ0712,501476.0,Dlouhá Loučka,2000.0,49.816389,17.179722,601756,Uničov,49.767152,17.121444,6.8902602175084455
8399,CZ0712,501476.0,Dlouhá Loučka,2000.0,49.816389,17.179722,110300572,Olomouc,49.610705,17.261093,23.60749263184347
8400,CZ0712,501476.0,Dlouhá Loučka,2000.0,49.816389,17.179722,848794,Šternberk,49.729516,17.300844,12.998755061891204
8401,CZ0712,501476.0,Dlouhá Loučka,2000.0,49.816389,17.179722,601748,Olomouc,49.594679,17.264321,25.392597893514747
8402,CZ0712,501476.0,Dlouhá Loučka,2000.0,49.816389,17.179722,14585235,Olomouc,49.60505,17.280097,24.583190881929735
8403,CZ0712,501476.0,Dlouhá Loučka,2000.0,49.816389,17.179722,61942839,Olomouc,49.590318,17.249762,25.63763951066629
8404,CZ0712,501476.0,Dlouhá Loučka,2000.0,49.816389,17.179722,601730,Uničov,49.77055,17.119499,6.683376229016944
8405,CZ0712,501476.0,Dlouhá Loučka,2000.0,49.816389,17.179722,848875,Litovel,49.702046,17.073942,14.811856321913464
8406,CZ0712,501476.0,Dlouhá Loučka,2000.0,49.816389,17.179722,601721,Olomouc,49.5942,17.246044,25.1624514106255
8407,CZ0712,501476.0,Dlouhá Loučka,2000.0,49.816389,17.179722,601772,Litovel,49.701796,17.080931,14.584983114377172
8408,CZ0712,501476.0,Dlouhá Loučka,2000.0,49.816389,17.179722,602035,Olomouc,49.608658,17.26321,23.86593570665779
8409,CZ0712,501476.0,Dlouhá Loučka,2000.0,49.816389,17.179722,14451085,Olomouc,49.596205,17.262147,25.190624071079004
8410,CZ0712,501476.0,Dlouhá Loučka,2000.0,49.816389,17.179722,18468012,Olomouc,49.612404,17.224986,22.914408348556844
8411,CZ0712,501476.0,Dlouhá Loučka,2000.0,49.816389,17.179722,844012,Olomouc,49.589858,17.272323,26.05455799641016
8421,CZ0712,501476.0,Dlouhá Loučka,2000.0,49.816389,17.179722,102692254,Mohelnice,49.774235,16.917775,19.377654222630618
8422,CZ0712,501476.0,Dlouhá Loučka,2000.0,49.816389,17.179722,102692165,Zábřeh,49.880932,16.876928,22.865676372578083
8423,CZ0712,501476.0,Dlouhá Loučka,2000.0,49.816389,17.179722,102692181,Šumperk,49.962258,16.977611,21.742321935227935
8424,CZ0712,501476.0,Dlouhá Loučka,2000.0,49.816389,17.179722,102692190,Šumperk,49.966302,16.979562,21.988018235234065
8425,CZ0712,501476.0,Dlouhá Loučka,2000.0,49.816389,17.179722,102692220,Šumperk,49.972886,16.964178,23.26376154907927
8426,CZ0712,501476.0,Dlouhá Loučka,2000.0,49.816389,17.179722,102692262,Šumperk,49.970176,16.976002,22.480688404548058
8427,CZ0712,501476.0,Dlouhá Loučka,2000.0,49.816389,17.179722,107881004,Zábřeh,49.88341,16.889105,22.129178080086227
8431,CZ0712,501476.0,Dlouhá Loučka,2000.0,49.816389,17.179722,150004451,Olomouc,49.598299,17.27078,25.118976930648948
8433,CZ0712,501476.0,Dlouhá Loučka,2000.0,49.816389,17.179722,110030818,Olomouc,49.596365,17.245249,24.915224328359972
8434,CZ0712,501476.0,Dlouhá Loučka,2000.0,49.816389,17.179722,110010221,Šumperk,49.964818,16.972643,22.19155559658516
8436,CZ0712,501476.0,Dlouhá Loučka,2000.0,49.816389,17.179722,130002445,Šumperk,49.97303,16.978006,22.630823063553663
8438,CZ0712,501476.0,Dlouhá Loučka,2000.0,49.816389,17.179722,151035806,Olomouc,49.609506,17.265322,23.81346697872324
9194,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,103019715,Prostějov,49.473869,17.118552,17.741928078159432
9195,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,103031642,Prostějov,49.471651,17.107419,18.565984369049666
9196,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,103019731,Prostějov,49.474514,17.110269,18.2342362672573
9197,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,47921838,Prostějov,49.474921,17.110188,18.218313398822968
9198,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,110012216,Prostějov,49.467909,17.11623,18.21644740975953
9199,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,601799,Olomouc,49.602377,17.238502,8.937808130648287
9200,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,848956,Olomouc,49.578484,17.23574,7.703369868128473
9201,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,601781,Olomouc,49.595207,17.262989,7.090207356494976
9202,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,601764,Šternberk,49.731998,17.300598,20.275354406328493
9203,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,601756,Uničov,49.767152,17.121444,28.488466678791667
9204,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,110300572,Olomouc,49.610705,17.261093,8.462659735606683
9205,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,848794,Šternberk,49.729516,17.300844,19.999214284332457
9206,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,601748,Olomouc,49.594679,17.264321,6.9803886166443165
9207,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,14585235,Olomouc,49.60505,17.280097,7.153986398190632
9208,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,61942839,Olomouc,49.590318,17.249762,7.4737967356991675
9209,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,601730,Uničov,49.77055,17.119499,28.882283709762675
9210,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,848875,Litovel,49.702046,17.073942,25.15029522554116
9211,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,601721,Olomouc,49.5942,17.246044,7.946156916302777
9212,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,601772,Litovel,49.701796,17.080931,24.759216348341916
9213,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,602035,Olomouc,49.608658,17.26321,8.189505694177448
9214,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,14451085,Olomouc,49.596205,17.262147,7.211020753429174
9215,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,18468012,Olomouc,49.612404,17.224986,10.40221711359419
9216,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,844012,Olomouc,49.589858,17.272323,6.193172952893161
9217,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,842851,Hranice,49.545964,17.740981,29.3852377234106
9218,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,842940,Hranice,49.552228,17.737899,29.15620356119731
9219,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,842885,Přerov,49.453139,17.446616,13.589358060464498
9220,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,842915,Přerov,49.450847,17.449299,13.909609622207311
9221,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,842818,Přerov,49.446329,17.452641,14.456963970507003
9222,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,842907,Lipník nad Bečvou,49.529501,17.586311,18.37969489811207
9223,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,842966,Přerov,49.45112,17.450248,13.926616447900829
9224,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,48729906,Hranice,49.559396,17.735904,29.025085640144507
9225,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,49558421,Kojetín,49.349929,17.301776,22.468865430270316
9236,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,150004451,Olomouc,49.598299,17.27078,6.953949983344456
9237,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,110010167,Prostějov,49.47446,17.110847,18.20013636894345
9238,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,110030818,Olomouc,49.596365,17.245249,8.138961156722065
9240,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,130001457,Lipník nad Bečvou,49.525195,17.57204,17.432064165045944
9242,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,110300602,Prostějov,49.468929,17.116801,18.12345403578683
9243,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,151035806,Olomouc,49.609506,17.265322,8.170786907154502
9624,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,102519943,Kroměříž,49.297147,17.390143,28.512223824289695
9625,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,102519978,Kroměříž,49.295327,17.407561,28.918445917288764
9626,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,102531099,Kroměříž,49.296247,17.393855,28.650793311492265
9627,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,102142262,Kroměříž,49.299787,17.391525,28.236326384347997
9629,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,102531064,Bystřice pod Hostýnem,49.398897,17.664053,29.246485237098536
9630,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,102519986,Kroměříž,49.300648,17.379552,28.02612179659339
9650,CZ0712,505650.0,Velký Týnec,3021.0,49.5509249,17.3337381,110009878,Kroměříž,49.291048,17.381377,29.10175320057571
9777,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,102807655,Vyškov,49.278737,16.996375,23.61745407329091
9779,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,107871173,Vyškov,49.28626,17.002315,22.931853220438178
9999,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,103019715,Prostějov,49.473869,17.118552,18.97150609521665
10000,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,103031642,Prostějov,49.471651,17.107419,19.373994019022717
10001,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,103019731,Prostějov,49.474514,17.110269,19.445868141903436
10002,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,47921838,Prostějov,49.474921,17.110188,19.48172174634572
10003,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,110012216,Prostějov,49.467909,17.11623,18.625694491049178
10004,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,601799,Olomouc,49.602377,17.238502,28.212259024871457
10005,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,848956,Olomouc,49.578484,17.23574,25.63151681711235
10006,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,601781,Olomouc,49.595207,17.262989,27.18529628377271
10009,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,110300572,Olomouc,49.610705,17.261093,28.913478775691587
10011,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,601748,Olomouc,49.594679,17.264321,27.11703325043004
10012,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,14585235,Olomouc,49.60505,17.280097,28.177168570331997
10013,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,61942839,Olomouc,49.590318,17.249762,26.76310806445666
10016,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,601721,Olomouc,49.5942,17.246044,27.229181011066313
10018,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,602035,Olomouc,49.608658,17.26321,28.671664945474816
10019,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,14451085,Olomouc,49.596205,17.262147,27.30204096688652
10020,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,18468012,Olomouc,49.612404,17.224986,29.48175285161599
10021,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,844012,Olomouc,49.589858,17.272323,26.5305228046083
10024,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,842885,Přerov,49.453139,17.446616,15.349184658469666
10025,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,842915,Přerov,49.450847,17.449299,15.298185985025787
10026,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,842818,Přerov,49.446329,17.452641,15.115158708351844
10027,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,842907,Lipník nad Bečvou,49.529501,17.586311,28.485213212514264
10028,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,842966,Přerov,49.45112,17.450248,15.367780808269899
10030,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,49558421,Kojetín,49.349929,17.301776,0.23782851037136543
10041,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,150004451,Olomouc,49.598299,17.27078,27.475082850707835
10042,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,110010167,Prostějov,49.47446,17.110847,19.41183400158085
10043,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,110030818,Olomouc,49.596365,17.245249,27.475782590646673
10045,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,130001457,Lipník nad Bečvou,49.525195,17.57204,27.41245640826171
10047,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,110300602,Prostějov,49.468929,17.116801,18.674532771321328
10048,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,151035806,Olomouc,49.609506,17.265322,28.750976436442233
10419,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,102319936,Otrokovice,49.217229,17.512265,21.377243129342258
10422,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,102319995,Zlín,49.22019,17.651756,29.290280782301394
10429,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,102519943,Kroměříž,49.297147,17.390143,8.827827083158008
10430,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,102519978,Kroměříž,49.295327,17.407561,9.906378817673826
10431,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,102531099,Kroměříž,49.296247,17.393855,9.092106842559526
10432,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,102142262,Kroměříž,49.299787,17.391525,8.701568783791084
10433,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,102519951,Holešov,49.328691,17.572632,19.767068786310528
10434,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,102531064,Bystřice pod Hostýnem,49.398897,17.664053,26.71318405280578
10435,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,102519986,Kroměříž,49.300648,17.379552,8.00794044567291
10455,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,110009878,Kroměříž,49.291048,17.381377,8.886920832305707
10456,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,108021041,Zlín,49.220751,17.663279,29.98615318354283
10458,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,108040909,Zlín,49.219963,17.661994,29.947838163433662
10462,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,150067241,Velehrad,49.182078,17.347035,19.17874885367838
10463,CZ0714,514055.0,Kojetín,5962.0,49.3520529,17.3021634,200000055,Holešov,49.324984,17.588951,20.995607685454534
10522,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,102007926,Blansko,49.360999,16.646664,29.09928054845747
10523,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,102007942,Blansko,49.351678,16.656366,28.901386961839066
10524,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,108028135,Rájec-Jestřebí,49.412824,16.636986,27.968759196981107
10525,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,107870738,Boskovice,49.48924,16.664213,25.474774548628687
10527,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,102007934,Boskovice,49.49124,16.65717,26.003481551462688
10529,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,102007993,Boskovice,49.488906,16.657129,25.980464688284318
10530,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,110027027,Blansko,49.370306,16.644614,28.834555964123158
10582,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,102807655,Vyškov,49.278737,16.996375,20.881543100689825
10584,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,107871173,Vyškov,49.28626,17.002315,20.02248481950049
10600,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,110250249,Boskovice,49.488496,16.670565,25.010065038608676
10601,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,102007969,Jedovnice,49.341911,16.759984,23.05060034196805
10804,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,103019715,Prostějov,49.473869,17.118552,7.530733465680166
10805,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,103031642,Prostějov,49.471651,17.107419,6.70526800315841
10806,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,103019731,Prostějov,49.474514,17.110269,6.945667552310604
10807,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,47921838,Prostějov,49.474921,17.110188,6.946058872882767
10808,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,110012216,Prostějov,49.467909,17.11623,7.316799083126548
10809,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,601799,Olomouc,49.602377,17.238502,22.127080009147058
10810,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,848956,Olomouc,49.578484,17.23574,20.246089941669535
10811,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,601781,Olomouc,49.595207,17.262989,22.940263768558
10814,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,110300572,Olomouc,49.610705,17.261093,23.95228849927791
10816,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,601748,Olomouc,49.594679,17.264321,22.97884662577011
10817,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,14585235,Olomouc,49.60505,17.280097,24.586846123294404
10818,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,61942839,Olomouc,49.590318,17.249762,21.85679679687556
10820,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,848875,Litovel,49.702046,17.073942,26.5737383830299
10821,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,601721,Olomouc,49.5942,17.246044,21.92678934116188
10822,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,601772,Litovel,49.701796,17.080931,26.631571181496952
10823,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,602035,Olomouc,49.608658,17.26321,23.914591536631345
10824,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,14451085,Olomouc,49.596205,17.262147,22.962481691649202
10825,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,18468012,Olomouc,49.612404,17.224986,22.2277986589999
10826,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,844012,Olomouc,49.589858,17.272323,23.11145636599658
10835,CZ0713,589896.0,Plumlov,2312.0,49.4661363,17.0150159,49558421,Kojetín,49.349929,17.301776,24.442237385170998
